SS,PV,SP,CS,NV
0.186042258032906,2.00271197548487,1.58894120780987,-3.93614248866397,0.0198374806149914
-0.467830488660104,0.546816626281021,4.39068880054275,-0.276652245416772,0.476705586765635
0.182333282960174,1.49338001351132,-0.198595265171919,-2.77776155284856,-0.307529548038158
0.286688982359935,1.65357661330868,1.09419209378821,-2.32828549984108,-0.123142803730218
-0.0268699314250298,-1.28819717047155,-0.983364255983379,-0.0846636076596876,-0.512147071128187
0.496703465870416,-0.931747305518822,-0.236065955362607,-0.554212726132422,0.196235432103183
-0.838254348487549,-0.441673604057211,0.158331027368509,0.704153068805992,-1.20307060130534
-1.50418794486976,-0.633254466486593,0.324042642553402,0.549979146366115,-2.00459785133862
-0.779886681601084,-1.36942227331649,0.0705221423209856,0.688094662923657,-1.91307934823502
-0.35903275854979,-1.25112444020379,-0.354392028238136,-0.139521006312204,-1.19039822381384
-1.26686841596499,-0.925382762963356,0.190815999891118,0.0578753705823205,-1.7601821839369
0.703905977825189,-0.941595335541489,-0.0723752136265055,0.010553993759175,-0.621222500762009
0.675461955058844,0.150807602928901,-0.00136612882492557,0.316938711312504,-1.51488031965773
0.799787647683692,-0.265668041356387,-0.263185669380512,0.349687745439648,-1.59394997620492
-0.709042488185614,0.466867630442272,0.972520803345979,0.984498901743144,-0.36414441224585
